iu_ac,date_debut,date_fin,libelle,iu_nd_aval,libelle_nd_aval,iu_nd_amont,libelle_nd_amont,geo_point_2d_lon,geo_point_2d_lat,geo_shape_type,geo_shape_geometry_coordinates,geo_shape_geometry_type
6374,2001-02-23T02:00:00,2023-01-01T02:00:00,AI_Brancion,632,AI_Brancion,3303,AI_Brancion-1,2.297218344666469,48.82652475201653,Feature,"[[2.2981340672331987, 48.826331296303366], [2.2968262910922608, 48.826629601157876], [2.2962931833101288, 48.82664278011451]]",LineString
5271,1996-10-28T02:00:00,2023-01-01T02:00:00,PE_Italie,476,AE_Italie,2783,AE_A6B,2.3620439151591905,48.81608199995818,Feature,"[[2.360408317622683, 48.816085049615346], [2.3616983682599995, 48.81605129146908], [2.362148830409552, 48.816038226051816], [2.362604853363464, 48.81606043539579], [2.3630920644082334, 48.816112677638145], [2.3636713326876815, 48.81621231065807]]",LineString
5414,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_Asnieres,2267,AE_Asnieres,2268,SE_Asnieres,2.3010145092460785,48.8919275015165,Feature,"[[2.303088901483519, 48.893201703707796], [2.2989401170086374, 48.8906532993252]]",LineString
5319,1996-10-28T02:00:00,2023-01-01T02:00:00,PE_Pont_Amont,2813,SE_Bercy_A4,548,AE_Quai_Ivry,2.3884001106044765,48.82626016735152,Feature,"[[2.386900145832191, 48.8257374347385], [2.3899000753767625, 48.826782899964535]]",LineString
5376,1996-10-30T02:00:00,2023-01-01T02:00:00,PE_Chapelle_Ouest,2839,AE_A1_bretelle_8,955,AE_Chapelle-Bretelle_3,2.3584049527526894,48.9009780804202,Feature,"[[2.3599717110243894, 48.90092139907961], [2.3568381944809897, 48.90103476176079]]",LineString
5363,1996-10-30T02:00:00,2023-01-01T02:00:00,PE_Chaumont,804,SE_Pantin,2836,PE_P_St_Gervais,2.399109258349693,48.88430765642361,Feature,"[[2.401125856111507, 48.88260506158417], [2.3987030346803744, 48.88449535011042], [2.3981139455636566, 48.88513395896989], [2.3977112468249246, 48.88570045034043], [2.397389632717839, 48.886280415391404]]",LineString
5423,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_RN13,2812,SE_Maillot_Bois,2810,SE_Maillot_RN13,2.282433884554608,48.88148672489067,Feature,"[[2.2831518518779084, 48.882576187101684], [2.2817159172313075, 48.880397262679665]]",LineString
5422,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_Ternes,2810,SE_Maillot_RN13,2762,SE_Ternes,2.283615528572695,48.88304403088781,Feature,"[[2.2840792052674814, 48.88351187467396], [2.2831518518779084, 48.882576187101684]]",LineString
5434,1996-11-05T02:00:00,2023-01-01T02:00:00,PI_Ambass_Russie,2796,SI_Dauphine,2437,AI_Muette,2.2699271489939337,48.867845294092845,Feature,"[[2.268218200931072, 48.86557615077371], [2.2692604430946757, 48.86720706239095], [2.270343812560562, 48.86844570974321], [2.2718691374982485, 48.86992365353901]]",LineString
5413,1996-11-05T02:00:00,2023-01-01T02:00:00,PI_St_Ouen,2012,AI_St_Ouen,2851,PI_St_Ouen,2.3300752639033817,48.90058652259574,Feature,"[[2.326833710538884, 48.900523514892036], [2.3333168172678795, 48.900649530299454]]",LineString
4674,1996-10-16T04:00:00,2023-01-01T02:00:00,Av_de_la_Pte_de_St_Cloud,2486,Av.Pte_St_Cloud-BP,2492,Av_Pte_St_Cloud-Ferdinand_Buisso,2.253254147793701,48.83846303284102,Feature,"[[2.252441664868405, 48.838521991739235], [2.254066630718997, 48.8384040739428]]",LineString
5158,1996-10-23T04:00:00,2023-01-01T02:00:00,SE_VGP,2726,Henry_de_la_vaulx-SE_Lafont,2725,SE_VGP,2.2581839414819536,48.835249157246345,Feature,"[[2.2569513542501087, 48.83600954112724], [2.257368111746735, 48.835468500639145], [2.2581324745024793, 48.83517134981256], [2.2589947870572438, 48.83494006880112], [2.2596261916826066, 48.83486646144798]]",LineString
1767,1996-10-03T04:00:00,2023-01-01T02:00:00,AI_Villette,3588,AI_Villette-1,942,Pte_Villette-Acces_PI,2.389402317900794,48.90017298395385,Feature,"[[2.3885189263488633, 48.90016710052311], [2.38928730498486, 48.900196183840094], [2.389814649433555, 48.90017557951281], [2.390282939063172, 48.90011338481763]]",LineString
5297,1996-10-28T02:00:00,2023-01-01T02:00:00,AI_Dauphine,3581,AI_Dauphine-1,2962,Pte_Dauphine-Acces_PI,2.274746669786147,48.87263677154552,Feature,"[[2.274726738605224, 48.87229566455627], [2.274629412797755, 48.87251564840837], [2.2749252962343447, 48.8729646677106]]",LineString
4577,1996-10-15T04:00:00,2023-01-01T02:00:00,AE_Passy,3608,AE_Passy-1,2442,Pte_Passy-BP,2.2611158383055834,48.85879375476286,Feature,"[[2.261165920989862, 48.85836711451502], [2.260957850352626, 48.8585215626397], [2.260967839292176, 48.85868888705501], [2.2612166939586693, 48.859016791854444], [2.261362643026414, 48.85926015977554]]",LineString
6185,1998-12-04T02:00:00,2023-01-01T02:00:00,Rue_Balard,2387,Rond_Point_Mirabeau,3211,Balard_Sortie_Citroen-S.Mercier,2.2770773407413873,48.84558188262058,Feature,"[[2.277060476118625, 48.84516952175999], [2.2770313216872826, 48.84545295219602], [2.277003187599694, 48.84565790092668], [2.2770519262179625, 48.84574263706785], [2.2771658867759936, 48.845800498452604], [2.277260151462592, 48.84593442613726]]",LineString
5918,1997-07-23T04:00:00,2023-01-01T02:00:00,Av_Clichy,2037,Av_de_Clichy-Moquet,2038,Av_de_Clichy-Moines,2.319728920659034,48.89091913894533,Feature,"[[2.3202661057018483, 48.890606131474726], [2.31919173561622, 48.89123214641593]]",LineString
4230,1996-10-10T04:00:00,2023-01-01T02:00:00,Bd_Haussmann,2269,Bd_Haussmann-Courcelles,2271,Bd_Haussmann-Musee,2.3098938508057785,48.87512420020704,Feature,"[[2.31064554730562, 48.87515242471563], [2.3091421543059365, 48.87509597569845]]",LineString
1532,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_General_Leclerc,416,Pl_25_Aout_1944-Av_Gal_Leclerc,415,Av_Gal_Leclerc_Coulmiers,2.3255366087487173,48.82390535815105,Feature,"[[2.3256741110820944, 48.82444811358341], [2.32539910641534, 48.8233626027187]]",LineString
1796,1996-10-03T04:00:00,2023-01-01T02:00:00,Chapelle_bretelle_7,3487,Av_Pte_Chapelle-Sortie_A1-BPI,2893,Chapelle_bretelle_1-Bretelle_7,2.3589935798371924,48.89979803575237,Feature,"[[2.3588400995363936, 48.90062481400148], [2.3588815478478025, 48.90027420420194], [2.3590032784841073, 48.89993626366156], [2.3590746418609405, 48.899667399582654], [2.3590971225902484, 48.89934932407203], [2.359008989790622, 48.898969467044346]]",LineString
5557,1996-12-11T02:00:00,2023-01-01T02:00:00,J_et_M_Hacquin,2782,Bd_Andre_Maurois-Rte_Pte_Sablons,2908,RN13-J_M_Hacquin-BP,2.2796079918804755,48.87814969666183,Feature,"[[2.279819521889304, 48.87851818392002], [2.279396461871647, 48.87778120940364]]",LineString
5272,1996-10-28T02:00:00,2023-01-01T02:00:00,AE_Maillot_Bois_1_bretelle_17,2889,AE_Maillot_Bois(milieu),2782,Bd_Andre_Maurois-Rte_Pte_Sablons,2.2787361377558866,48.8769469858994,Feature,"[[2.279253844894968, 48.877342425574234], [2.2786513436729883, 48.87687514092564], [2.2782103535240883, 48.87656243459587]]",LineString
5548,1996-12-11T02:00:00,2023-01-01T02:00:00,Bd_Andre_Maurois,2784,A.Maurois-Nordling-Bd_Maillot,2782,Bd_Andre_Maurois-Rte_Pte_Sablons,2.278532580255879,48.87795220116106,Feature,"[[2.279396461871647, 48.87778120940364], [2.279256115888458, 48.8778660357475], [2.277648349320942, 48.87806439876582]]",LineString
4613,1996-10-16T04:00:00,2023-01-01T02:00:00,Acces_A13_bretelle_12,2895,Auteuil_bretelles_6-12,2435,Pl_Pte_d'Auteuil,2.255345037202058,48.84814775664499,Feature,"[[2.2573271868128395, 48.847991795429365], [2.2559497280347336, 48.848068649813634], [2.2546507938791427, 48.848125840740124], [2.254384596012315, 48.848152736986044], [2.25393093053916, 48.84832125638139], [2.25346279944871, 48.84863655051645]]",LineString
1423,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Mortier,736,Bd_Mortier-St_Fargeau-Guebriant,3479,Bd_Mortier-Caserne,2.4082034607948204,48.87352401670435,Feature,"[[2.407964216846057, 48.87417838817195], [2.4083053324873624, 48.8733037384772], [2.4083835946046963, 48.87285316388562]]",LineString
1723,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Ney,911,Bd_Ney-Charles_Lauth,910,Bd_Ney-Gaston_Tissandier,2.3673966687375074,48.89855590071591,Feature,"[[2.366445888704601, 48.89854397632608], [2.3683474487704133, 48.898567825105744]]",LineString
1586,1996-10-03T04:00:00,2023-01-01T02:00:00,Rue_du_Fbg_St_Denis,841,Rue_du_Fbg_St_Denis-Perdonnet,842,Rue_du_Fbg_St_Denis-Demarquay,2.3585720344824868,48.882081376275885,Feature,"[[2.35815866983, 48.88130118736167], [2.358985399134973, 48.8828615651901]]",LineString
6632,2007-07-16T04:00:00,2023-01-01T02:00:00,Av_Simon_Bolivar,3435,Botzaris-Simon_Bolivar,3385,Av_Simon_Bolivar-face_17,2.381986374924675,48.875525522522956,Feature,"[[2.3826493039997056, 48.87497644454178], [2.3818698329137185, 48.87564481760787], [2.381296942206256, 48.87604019953636]]",LineString
37,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_St_Michel,37,Bd_St_Germain-Bd_St_Michel,35,Bd_St_Michel-Sommerard,2.3429643232452317,48.851055849300906,Feature,"[[2.3427924969124985, 48.85070830722265], [2.3431361495779655, 48.85140339137917]]",LineString
596,1996-10-03T04:00:00,2023-01-01T02:00:00,St_Jacques,355,St_Jacques-Soufflot,354,St_Jacques-Cujas,2.3435139522851887,48.84710674068301,Feature,"[[2.343686336405588, 48.84742386547624], [2.343341568164789, 48.84678961588978]]",LineString
4812,1996-10-17T04:00:00,2023-01-01T02:00:00,Monge,2566,Monge-Mirbel,2565,Monge_Censier,2.3516708096927097,48.840334064392664,Feature,"[[2.3514002905384093, 48.83985269292165], [2.3519413288470097, 48.84081543586367]]",LineString
4823,1996-10-17T04:00:00,2023-01-01T02:00:00,Monge,372,Monge-Cardinal_Lemoine,2571,Monge-Lacepede,2.3520614334831427,48.845542498094716,Feature,"[[2.35245015041417, 48.84445065319542], [2.3516727165521147, 48.84663434299401]]",LineString
5532,1996-12-10T02:00:00,2023-01-01T02:00:00,Bd_Auguste_Blanqui,2900,Glaciere-Bd_Auguste_Blanqui,2902,Bd_Auguste_Blanqui-Face_147,2.3434764321090387,48.830918612411224,Feature,"[[2.3429310488774013, 48.831069667677184], [2.344021815340676, 48.830767557145265]]",LineString
1576,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_de_Strasbourg,836,Bd_de_Strasbourg-Gare_de_l'Est,820,Bd_Magenta-Bd_Stasbourg,2.3578985295469055,48.87547644881369,Feature,"[[2.3574427699434284, 48.87486217735449], [2.358354289150383, 48.8760907202729]]",LineString
6436,2001-09-26T04:00:00,2023-01-01T02:00:00,Exelmans,2470,Bd_Exelmans-Av_Versailles,3329,Quai_Louis_Bleriot-Exelmans,2.266429029462844,48.84042752035251,Feature,"[[2.267457136948676, 48.839951673392875], [2.266671774580611, 48.84033990534233], [2.2662584123101586, 48.84051711021287], [2.265382361703511, 48.84086141856359]]",LineString
5256,1996-10-28T02:00:00,2023-01-01T02:00:00,Bd_Gouvion_St_Cyr,2769,Pte_Maillot-Pereire-Gouvion,2776,Pte_Ternes,2.284489039253974,48.879312360190276,Feature,"[[2.2851445334502243, 48.88067923114129], [2.284190313805676, 48.8784991343459], [2.283558911398638, 48.87821861233738]]",LineString
6860,2014-04-29T04:00:00,2023-01-01T02:00:00,Av_de_la_Motte_Picquet,3419,Bd_Tour_Maubourg-Av_Motte_Picqu,3553,Fabert_Grenelle_Motte-Picquet,2.310454680534904,48.857704051095375,Feature,"[[2.310986137253649, 48.858087513417715], [2.309923223816159, 48.85732058877306]]",LineString
6928,2015-06-08T04:00:00,2023-01-01T02:00:00,AI_Asnieres,2265,AI_Asnieres,3583,AI_Asnieres-1,2.302986472258751,48.89283049932322,Feature,"[[2.3027014304589484, 48.89258265408945], [2.303271514058553, 48.893078344557004]]",LineString
6926,2015-06-08T04:00:00,2023-01-01T02:00:00,AI_Dauphine,2800,AI_Dauphine,3581,AI_Dauphine-1,2.2751886350905033,48.87336427646892,Feature,"[[2.2749252962343447, 48.8729646677106], [2.275451973946662, 48.87376388522724]]",LineString
6924,2015-06-08T04:00:00,2023-01-01T02:00:00,AI_Passy,2444,AI_Passy,3579,AI_Passy-1,2.262554592050351,48.858989690032885,Feature,"[[2.262303837431214, 48.85869373086358], [2.2628053466694884, 48.859285649202185]]",LineString
1707,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Ney,112,Av_Pte_Poissonniers-Bd_Ney,899,Ney-SNCF_Nord_1,2.3532924337538654,48.8984436405795,Feature,"[[2.3540600774839535, 48.8984680474005], [2.352524790023778, 48.89841923375851]]",LineString
6265,2000-04-28T04:00:00,2023-01-01T02:00:00,Bd_de_Courcelles,3252,Bd_Courcelles-Courcelles,2331,Bd_Courcelles-Renaudes,2.302042713268112,48.878853740749925,Feature,"[[2.300916058393028, 48.87860940520589], [2.3031693681431955, 48.87909807629396]]",LineString
297,1996-10-03T04:00:00,2023-01-01T02:00:00,Pyramides,177,Av_de_l'Opera-Pyramides,176,Pyramides-Argenteuil,2.3337947371219165,48.866070470634526,Feature,"[[2.333566828490029, 48.86575801957325], [2.334022645753804, 48.866382921695795]]",LineString
71,1996-10-03T04:00:00,2023-01-01T02:00:00,Pl_Institut,64,Malaquais-Seine,63,Institut,2.3366526529826936,48.85777965706071,Feature,"[[2.3371588217108563, 48.85767651932411], [2.3361464842545305, 48.85788279479731]]",LineString
5484,1996-11-13T02:00:00,2023-01-01T02:00:00,Maubeuge,2123,Maubeuge-Rue_Fbg_Poissonniere,850,Maubeuge-Rocroy,2.3502392143075985,48.87989561860199,Feature,"[[2.3509405656030644, 48.880109257377065], [2.349537863012132, 48.87968197982692]]",LineString
4064,1996-10-03T04:00:00,2023-01-01T02:00:00,Maubeuge,2115,Chateaudun-Maubeuge,2103,Maubeuge-Lamartine,2.340673467778722,48.876286131362136,Feature,"[[2.3412109175208102, 48.87653823911494], [2.340136018036634, 48.876034023609336]]",LineString
6579,2006-11-20T02:00:00,2023-01-01T02:00:00,Pean,783,Regaaud-Pean-Boutroux,490,Bd_Massena-Pean,2.3719570839576978,48.821713937879444,Feature,"[[2.371671931223972, 48.8222149358754], [2.3722422366914233, 48.82121293988349]]",LineString
5540,1996-12-10T02:00:00,2023-01-01T02:00:00,Glaciere,2900,Glaciere-Bd_Auguste_Blanqui,2905,Glaciere-Face_100,2.3437772240150347,48.829993975614,Feature,"[[2.3433680266018313, 48.829280542943835], [2.3439266316980913, 48.83019408947402], [2.3441084571112563, 48.83074356039213]]",LineString
77,1996-10-03T04:00:00,2023-01-01T02:00:00,Dauphine,61,Pt_Neuf_Gauche,69,Dauphine-Mazarine,2.3394613459295686,48.85484362198544,Feature,"[[2.3383967159970593, 48.85360650264614], [2.340525975862078, 48.85608074132474]]",LineString
1299,1996-10-03T04:00:00,2023-01-01T02:00:00,Quai_de_Valmy,672,Fbg_Temple-Valmy-Jemmapes,3070,Valmy-Leon_Jouhaux,2.36660858500795,48.869211260009834,Feature,"[[2.3661874277718358, 48.869739218990304], [2.3670297422440645, 48.86868330102937]]",LineString
1427,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Mortier,758,Bd_Mortier-Vidal_de_la_Blache,757,Bd_Mortier-Av_Pte_Menilmontant,2.4087418384881527,48.86984721860958,Feature,"[[2.408709810078641, 48.87057070160188], [2.408773866897665, 48.869123735617286]]",LineString
1457,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Pte_Bagnolet,774,Av_Pte_Bagnolet-Lumiere,775,Av_Pte_Bagnolet-Av_Ibsen,2.4108798810810366,48.86506620373027,Feature,"[[2.4115993588610847, 48.86532050291069], [2.411174022316243, 48.865112399500084], [2.4101345532728944, 48.86488625032102]]",LineString
846,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Massena,488,Av_d'Ivry-Av_Pte_d'Ivry,487,Bd_Massena-Lachelier,2.3677064561346723,48.82087518422233,Feature,"[[2.3661362881028682, 48.82034719363065], [2.3692766241664764, 48.821403174814]]",LineString
1055,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Lefebvre,588,Pte_de_Vanves,587,Bd_Lefebvre-Jacques_Baudry,2.3038959541752604,48.82789205252649,Feature,"[[2.3027940191512983, 48.828141997549366], [2.304997889199222, 48.82764210750361]]",LineString
1555,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Magenta,826,Bd_Magenta-Lancry,819,Bd_Magenta-Rue_Fbg_St_Martin,2.35931440191887,48.87253817380396,Feature,"[[2.3582612710708917, 48.87373519414806], [2.3603675327668485, 48.871341153459866]]",LineString
4284,1996-10-10T04:00:00,2023-01-01T02:00:00,Av_Champs_Elysees,162,Av_Champs_Elysees-Clemenceau,2303,Rond_Point_Champs_Elysees,2.311954912530154,48.86829868272355,Feature,"[[2.3101373486661534, 48.86886784003937], [2.313772476394155, 48.86772952540773]]",LineString
4538,1996-10-15T04:00:00,2023-01-01T02:00:00,Bd_Lannes,2423,Bd_Lannes-Longchamp,2422,Lannes-Piscine,2.2739075066153784,48.86925234180057,Feature,"[[2.273515231396394, 48.86873888026301], [2.274299781834362, 48.869765803338105]]",LineString
878,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Poniatowski,507,Bd_Poniatowski-Picpus,506,Bd_Poniatowski-Claude_Decaen,2.403452108012143,48.833780711372206,Feature,"[[2.402260333590587, 48.83335185894493], [2.4046438824336986, 48.83420956379948]]",LineString
1444,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Davout,768,Bd_Davout-Harpignies,764,Bd_Davout-Orteaux,2.4100851203526634,48.857325792026714,Feature,"[[2.410323263313456, 48.85589423682481], [2.4098469773918714, 48.85875734722862]]",LineString
4220,1996-10-10T04:00:00,2023-01-01T02:00:00,Av_Friedland,2261,Av_Friedland-Rue_Fbg_St_Honore,2264,Place_Guillaumin,2.303302306960396,48.87457774124796,Feature,"[[2.3010438044361687, 48.8743363346331], [2.305560809484624, 48.874819147862816]]",LineString
4222,1996-10-10T04:00:00,2023-01-01T02:00:00,AV_Friedland,2266,Av_Friedland-Arsene-Houssaye,2264,Place_Guillaumin,2.300067261621085,48.87433338405353,Feature,"[[2.3012131381837646, 48.874455298898134], [2.2989213850584056, 48.87421146920892]]",LineString
653,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Raspail,380,Bd_Raspail-Boissonade,379,Bd_Raspail-Schoelcher,2.331391613228262,48.83741477762035,Feature,"[[2.331590826829136, 48.83690665064822], [2.331192399627388, 48.837922904592496]]",LineString
5805,1997-03-13T02:00:00,2023-01-01T02:00:00,Bd_Raspail,3030,Bd_Raspail-Vavin,3020,Bd_Montparnasse-Bd_Raspail,2.329527893236044,48.84247738499629,Feature,"[[2.329697857450483, 48.84187728389917], [2.329658332890647, 48.842038075765466], [2.3293514863879325, 48.843075742696875]]",LineString
5807,1997-03-13T02:00:00,2023-01-01T02:00:00,Bd_Raspail,3031,Bd_Raspail-Stanislas,3030,Bd_Raspail-Vavin,2.329172010326505,48.84371208391386,Feature,"[[2.3293514863879325, 48.843075742696875], [2.3289925342650775, 48.844348425130846]]",LineString
1341,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Republique,712,Republique-JP_Timbaud,716,Republique-Jules_Ferry,2.370124271624222,48.866062231632796,Feature,"[[2.369597297713807, 48.86616290507413], [2.3706512455346367, 48.865961558191465]]",LineString
1405,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Republique,752,Republique-Plichon,701,Republique-Gambetta-Menilmontan,2.386124968202348,48.8631189850586,Feature,"[[2.387204262674249, 48.86291726136468], [2.386919515262655, 48.8629680188519], [2.385046178228046, 48.86332345077598]]",LineString
5778,1997-03-13T02:00:00,2023-01-01T02:00:00,Bd_Montparnasse,3021,Bd_Montparnasse-Stanislas,3022,Bd_Montparnasse-Montparnasse,2.3267346491455676,48.842883166682334,Feature,"[[2.326270957739309, 48.843036102165875], [2.327198340551826, 48.84273023119879]]",LineString
5011,1996-10-21T04:00:00,2023-01-01T02:00:00,Tolbiac,2651,Tolbiac-Dessous_des_Berges,2652,Tolbiac-Chevaleret,2.3741488055792677,48.82921034756997,Feature,"[[2.3754152345651804, 48.829902444110736], [2.372882376593355, 48.8285182510292]]",LineString
5600,1996-12-18T02:00:00,2023-01-01T02:00:00,Bd_Grenelle,2943,Bd_Grenelle-Av_Motte_Picquet,2942,Bd_Garibaldi-Bd_Grenelle,2.2998376470383732,48.84862524968919,Feature,"[[2.3015529878389693, 48.84809095331345], [2.2981223062377776, 48.84915954606494]]",LineString
6285,2000-07-21T04:00:00,2023-01-01T02:00:00,Av_Marceau,2325,Bassano-Av_Marceau,3261,Marceau-Galilee,2.2978258131102556,48.870309800257814,Feature,"[[2.2974377069356176, 48.87095571762733], [2.2982139192848936, 48.86966388288829]]",LineString
4442,1996-10-14T04:00:00,2023-01-01T02:00:00,Av_Kleber,2375,Kleber-Presbourg,2376,Kleber-Portugais,2.2937098810514716,48.871824552055564,Feature,"[[2.2932857245419553, 48.8712425206635], [2.294134037560988, 48.87240658344765]]",LineString
7170,2019-03-26T02:00:00,2023-01-01T02:00:00,Av_de_Wagram,3715,Wagram-Courcelles,3716,Wagram-Prony,2.3012350284153733,48.88241711608726,Feature,"[[2.301862060129369, 48.88326510752779], [2.3006079967013777, 48.88156912464673]]",LineString
6715,2011-05-11T04:00:00,2023-01-01T02:00:00,Bd_Davout,516,Bd_Davout-Paganini,3478,Bd_Davout-Charles_et_Robert,2.410777863746498,48.85202026773289,Feature,"[[2.4106686677686664, 48.85269590603042], [2.4108870597243297, 48.85134462943536]]",LineString
